event_index,block_num,extrinsic_hash,extrinsic_idx,section,metion,Associated_address
6864401-1,6864401,0x88ed9e460a6561698497107c0130d48cd3c8b6a32adca53590cd0329aeae6ad5,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6864401-1,6864401,0x88ed9e460a6561698497107c0130d48cd3c8b6a32adca53590cd0329aeae6ad5,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6864401-1,6864401,0x88ed9e460a6561698497107c0130d48cd3c8b6a32adca53590cd0329aeae6ad5,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6861968-1,6861968,0x280860c80cc56050fca168b37078932c5ed36f9e59da442fffb4c05a243593df,1,council,Voted,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud
6861965-1,6861965,0xed79052021344040e9f3530c1a3a1ece526ef7183f7ab1101f7da715354bf74f,1,council,Voted,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud
6857452-1,6857452,0x0db9d1d117a3555de24a6a280ab1eeb7fc57c7604d3f529c0e325aa753190799,1,council,Voted,15M65TtSkan662zViJdvgL7HPu16f7cA9KmZc5bMaHF4tzkK
6857449-1,6857449,0x9cf4602e483aec69637977b5bc967b9eeb0665dcdb555149a9a54aa7fd13a1b9,1,council,Voted,15M65TtSkan662zViJdvgL7HPu16f7cA9KmZc5bMaHF4tzkK
6855623-1,6855623,0x2991342808485495d3d4086d838a18335846dee59baaa8a4cd82fc0458a636dd,1,council,Voted,14rEVPh5hz4D6y783QCH9xgySNJVxMLaHhQKm69KChphYoEw
6855622-1,6855622,0xd9e8e5849cbbccdaeba77ec459b60e665eb530d04e96ac87d395048a08751832,1,council,Voted,14rEVPh5hz4D6y783QCH9xgySNJVxMLaHhQKm69KChphYoEw
6850690-1,6850690,0xdf2084d66aa800538e3e852acf78cac868a5b513b7fb2d52279f955ddfab08c3,1,council,Voted,167rjWHghVwBJ52mz8sNkqr5bKu5vpchbc9CBoieBhVX714h
